"";"mouse";"human";"mousemodule";"Taman_UC_logFC";"Lloyd_UC_logFC";"Lloyd_CD_logFC";"Taman_UC_reg";"Lloyd_UC_reg";"Lloyd_CD_reg"
"8365";"Hapln3";"HAPLN3";NA;2,90868016463185;1,90521251578829;1,80870025906563;"up";"up";"up"
"11259";"Il18rap";"IL18RAP";2;NA;1,12103724104697;1,33513117336039;NA;"up";"up"
"12943";"Lilra6";"LILRA2";2;NA;1,83761048851806;1,88479841813814;NA;"up";"up"
"17892";"Pla1a";"PLA1A";NA;2,28153003477406;1,88933196099198;1,37235816048602;"up";"up";"up"
"14456";"Mmp12";"MMP12";2;2,79743818078526;2,82864274745029;1,97109983640403;"up";"up";"up"
"12173";"Krt7";"KRT7";3;3,46767378531171;3,35138056547694;2,00946243111077;"up";"up";"up"
"12965";"Lilra6";"LILRA6";2;1,24115910598043;1,47021349771115;1,69989674532615;"up";"up";"up"
"7685";"Gzmb";"GZMH";1;1,68531614921269;NA;1,38213643603018;"up";NA;"up"
"6106";"Fam20a";"FAM20A";NA;NA;1,6585447047158;1,79371358692543;NA;"up";"up"
"308";"Adamts4";"ADAMTS4";3;2,40319138716599;2,60036102317246;2,36811579768732;"up";"up";"up"
"12017";"Klk10";"KLK10";6;NA;5,51771318065313;3,16380211666088;NA;"up";"up"
"23173";"Strip2";"STRIP2";3;2,61310907599694;2,79960439207314;1,54091195141516;"up";"up";"up"
"12126";"Krt17";"KRT17";7;NA;4,95488041910836;3,31973119805586;NA;"up";"up"
"21982";"Slc34a2";"SLC34A2";7;NA;NA;-2,22810154886817;NA;NA;"down"
"3388";"Clca3a1";"CLCA3P";2;NA;2,82002992849524;1,70343574321891;NA;"up";"up"
"12979";"Lilra6";"LILRB2";2;1,81987204628417;1,5605771488584;1,62066409728832;"up";"up";"up"
"7139";"Gja5";"GJA5";NA;1,07323977031728;1,90722988751858;1,44457233018456;"up";"up";"up"
"15548";"Nlrp6";"NLRP6";5;NA;-1,29195677716625;-1,41395749431049;NA;"down";"down"
"25330";"Ucn2";"UCN2";NA;NA;2,95847983129436;3,11637392725678;NA;"up";"up"
"7241";"Gna15";"GNA15";2;1,55147755823204;1,62711580238917;1,16950143352003;"up";"up";"up"
"12055";"Klk6";"KLK6";NA;NA;7,12433363750376;4,69126476248832;NA;"up";"up"
"11708";"Kcnj2";"KCNJ2";NA;-1,19924943298551;NA;2,22548123468431;"down";NA;"up"
"27563";"Zfp488";"ZNF488";NA;NA;NA;-1,06041037908429;NA;NA;"down"
"6074";"Fam167b";"FAM167B";NA;1,56181369184448;1,58608136647245;1,0178736116601;"up";"up";"up"
"6446";"Ffar3";"FFAR3";6;NA;2,54266719476456;2,69430362858971;NA;"up";"up"
"17898";"Pla2g2a";"PLA2G2A";2;1,56191184057076;1,85096255543695;1,58341281257048;"up";"up";"up"
"24315";"Tnc";"TNC";NA;1,40470773301834;2,69603210164192;2,31889818896611;"up";"up";"up"
"12705";"Kynu";"KYNU";2;1,97229405536911;2,20049021868638;1,75501017919853;"up";"up";"up"
"3686";"Col5a3";"COL5A3";7;1,68956221198049;1,73402527336215;1,39965113839687;"up";"up";"up"
"12936";"Lilra6";"LILRA1";2;2,17166053118631;1,95887143476054;1,59220121661871;"up";"up";"up"
"17956";"Plek";"PLEK";2;1,69000234273123;NA;1,76769222512976;"up";NA;"up"
"12615";"Gm29735";"KRTAP5-2";NA;NA;2,49252226772267;1,97992400726183;NA;"up";"up"
"7510";"Grin3a";"GRIN3A";6;1,03431250357569;2,02669207757229;1,42208842869779;"up";"up";"up"
"22139";"Slc7a5";"SLC7A5";2;2,29958391720659;1,88051875948498;1,28633818306613;"up";"up";"up"
"23915";"Timp1";"TIMP1";2;1,83047111119336;2,04345528224584;1,40359030700111;"up";"up";"up"
"11239";"Il12rb2";"IL12RB2";2;1,03936151692208;NA;1,18562400006626;"up";NA;"up"
"3414";"Cldn18";"CLDN18";NA;NA;4,39859747883835;2,86024303934717;NA;"up";"up"
"22168";"Slco1b2";"SLCO1B3";NA;NA;6,61978449890384;3,92959194765178;NA;"up";"up"
"8394";"Hbb-b1";"HBB";NA;NA;NA;2,44774624496963;NA;NA;"up"
"25199";"Tymp";"TYMP";7;1,86690483477686;1,38430549959118;1,25022323239908;"up";"up";"up"
"6901";"Galnt13";"GALNT13";NA;NA;NA;-1,41148840574704;NA;NA;"down"
"13159";"Lrp8";"LRP8";2;2,29253955127687;1,97556485605926;1,12669924324737;"up";"up";"up"
"12986";"Lilra6";"LILRB3";2;1,48625369884297;1,52310504272491;1,86840980142921;"up";"up";"up"
"21203";"Scd1";"SCD";6;1,45366846146901;1,11288400868529;1,02217003898296;"up";"up";"up"
"4428";"Dab1";"DAB1";6;NA;-2,25652558933726;-1,7647619796937;NA;"down";"down"
"17743";"Phospho1";"PHOSPHO1";7;NA;2,97056143308909;2,37986294079522;NA;"up";"up"
"21824";"Slc1a3";"SLC1A3";NA;1,0694212276939;NA;1,70215333566686;"up";NA;"up"
"13811";"Mdfi";"MDFI";2;2,3792196056085;2,69688319806006;1,59504226993633;"up";"up";"up"
"21358";"Selp";"SELP";4;2,52031863910072;2,00217110128367;1,62995588034177;"up";"up";"up"
"305";"Adamts2";"ADAMTS2";NA;1,39142914072448;1,39120408890674;1,60130552025259;"up";"up";"up"
"10589";"Ighv5-12";"IGHV3OR16-13";NA;NA;1,89835196859117;2,07116015194158;NA;"up";"up"
"2843";"Cdh3";"CDH3";6;3,36426488857457;3,79502266243681;2,02413544642077;"up";"up";"up"
"2744";"Cd55";"CD55";3;1,88589086823084;2,68594787009874;1,34426495287453;"up";"up";"up"
"9157";"Ifi44l";"IFI44L";1;NA;NA;1,31127971905029;NA;NA;"up"
"23659";"Tdo2";"TDO2";NA;2,2770237735475;1,94589075474998;1,91235938978707;"up";"up";"up"
"21960";"Slc2a3";"SLC2A3";NA;1,2937238503018;1,51909577265145;1,65264514533274;"up";"up";"up"
"17928";"Plb1";"PLB1";NA;-1,22220772984378;-2,09756065650363;-1,16011569600848;"down";"down";"down"
"3670";"Col23a1";"COL23A1";6;1,51546293374046;2,04176617842761;1,51671925118308;"up";"up";"up"
"13701";"Marco";"MARCO";NA;NA;1,7721633673082;2,16200830243787;NA;"up";"up"
"17985";"Plekhn1";"PLEKHN1";2;NA;1,98845646845766;1,32525305619168;NA;"up";"up"
"9075";"Hyal1";"HYAL1";NA;NA;2,25996754973806;1,15154607239247;NA;"up";"up"
"21384";"Semg1";"SEMG2";NA;NA;6,00752751341715;3,86332541702359;NA;"up";"up"
"22656";"Sphk1";"SPHK1";NA;1,55690387061649;1,59822311889648;1,44022489297871;"up";"up";"up"
"3178";"Cfi";"CFI";NA;2,12122607214171;2,59486541919452;1,41875401705469;"up";"up";"up"
"11260";"Il19";"IL19";NA;NA;1,98936660626994;2,168031405522;NA;"up";"up"
"10372";"Ighv10-1";"IGHV3-15";NA;NA;1,99127466490522;1,49142280273237;NA;"up";"up"
"4254";"Cyp2c29";"CYP2C19";NA;NA;NA;-1,38796424995064;NA;NA;"down"
"11248";"Il17c";"IL17C";2;NA;3,92822505749898;2,81536525900399;NA;"up";"up"
"10553";"Ighv5-12";"IGHV3-74";NA;NA;1,43214150379677;1,39038651459337;NA;"up";"up"
"14449";"Mme";"MME";6;1,08708706703366;-1,92343576549541;-1,6565206393838;"up";"down";"down"
"12125";"Krt16";"KRT16";2;NA;4,6401679592376;3,364028161179;NA;"up";"up"
"23105";"Stc1";"STC1";3;1,93301446979618;1,94166814345173;2,16014404207991;"up";"up";"up"
"6490";"Fgr";"FGR";2;2,11745331701442;1,56822352744435;1,5427027981502;"up";"up";"up"
"25238";"Ubd";"UBD";1;3,10386890252563;2,15072550332514;1,87408771929001;"up";"up";"up"
"13279";"Lst1";"LST1";2;NA;NA;1,6505993038164;NA;NA;"up"
"14951";"Muc5ac";"MUC5AC";NA;1,97751073090178;4,66161218516045;2,56872713772887;"up";"up";"up"
"22457";"Sod2";"SOD2";NA;1,03648173817254;NA;1,16248893017983;"up";NA;"up"
"23111";"Steap4";"STEAP4";2;NA;1,49474327027944;1,54195813438166;NA;"up";"up"
"9570";"Ighv1-11";"IGHV1-24";NA;NA;2,95648580734203;1,99025637541027;NA;"up";"up"
"24153";"Tmem229a";"TMEM229A";7;NA;NA;-1,71011326477712;NA;NA;"down"
"7387";"Gpr156";"GPR156";NA;NA;-1,11753440914417;-1,01915284327337;NA;"down";"down"
"23106";"Stc2";"STC2";2;NA;NA;1,40987446130537;NA;NA;"up"
"11510";"Itga5";"ITGA5";7;1,15887054443407;1,54407117579742;1,32642955619093;"up";"up";"up"
"17226";"Padi4";"PADI4";3;NA;2,12443490686001;1,90675473027473;NA;"up";"up"
"14807";"Msh4";"MSH4";NA;NA;-1,16979128690997;-1,28037664997572;NA;"down";"down"
"11677";"Kcne1";"KCNE1";NA;NA;1,32575669157116;1,52534117183002;NA;"up";"up"
"15583";"Nmur2";"NMUR2";NA;NA;7,07323469504925;3,82726489974381;NA;"up";"up"
"3693";"Col6a6";"COL6A6";4;NA;NA;2,68433074731641;NA;NA;"up"
"268";"Adam12";"ADAM12";NA;NA;NA;1,80018806796242;NA;NA;"up"
"6659";"Foxq1";"FOXQ1";6;1,46790053882569;2,75056899687691;1,70192573281239;"up";"up";"up"
"22337";"Snai1";"SNAI1";NA;NA;1,52964630670621;1,41701767371147;NA;"up";"up"
"21934";"Slc26a4";"SLC26A4";4;3,27787356828247;2,48224831204827;2,06815805075633;"up";"up";"up"
"389";"Adm";"ADM";2;1,40544650687106;1,49918438236206;1,10237224683867;"up";"up";"up"
"3695";"Col8a1";"COL8A1";NA;NA;NA;2,04445938002401;NA;NA;"up"
"7342";"Gpc3";"GPC3";6;NA;1,0131596678607;1,11060084451074;NA;"up";"up"
"19720";"Psat1";"PSAT1";2;1,09450630149611;2,13226106956171;1,02197690936319;"up";"up";"up"
"22828";"Srgn";"SRGN";2;1,17315641156262;1,16580259934393;1,37172857644613;"up";"up";"up"
"22095";"Slc5a11";"SLC5A11";NA;-2,83312122159426;-2,59557751156482;-1,46003697346695;"down";"down";"down"
"8925";"Hp";"HP";2;NA;2,32787115804676;1,91216267877082;NA;"up";"up"
"5215";"Doc2b";"DOC2B";7;3,07918764554526;2,43098620197617;1,4171667731217;"up";"up";"up"
"20143";"Raet1a";"RAET1E";NA;NA;1,52207551571256;1,00159065096339;NA;"up";"up"
"26051";"Wfdc12";"WFDC12";2;NA;2,4147319272942;1,57754834160625;NA;"up";"up"
"21082";"S100a2";"S100A2";NA;NA;2,13223929969194;1,14171559388954;NA;"up";"up"
"11014";"Igkv1-131";"IGKV2-30";NA;NA;NA;1,59195355832448;NA;NA;"up"
"3406";"Cldn1";"CLDN1";NA;1,93184426673347;2,42593344707385;1,22349765228839;"up";"up";"up"
"5416";"Dysf";"DYSF";7;1,37267131394416;1,29065482246307;1,20680528149878;"up";"up";"up"
"297";"Adamts12";"ADAMTS12";NA;NA;1,46766468341393;1,49989528570125;NA;"up";"up"
"6293";"Fbll1";"FBLL1";NA;NA;-1,72890267958588;-1,11446577601175;NA;"down";"down"
"905";"Aox1";"AOX1";NA;NA;NA;1,69154966079322;NA;NA;"up"
"19854";"Ptges";"PTGES";NA;1,38290480041233;1,21740569963415;1,26743101264709;"up";"up";"up"
"12737";"Lamp3";"LAMP3";NA;2,13296944772918;1,2975590799814;1,48155583368183;"up";"up";"up"
"4499";"Dcc";"DCC";NA;1,35903088181026;1,94915970795783;1,72685840667184;"up";"up";"up"
"11709";"Kcnj3";"KCNJ3";NA;-1,41920920830009;NA;-1,10869388681491;"down";NA;"down"
"26086";"Wnt5a";"WNT5A";6;NA;1,22976844186391;1,35880475664382;NA;"up";"up"
"1310";"Ass1";"ASS1";NA;2,26882011058539;1,44627656798416;1,09966790856616;"up";"up";"up"
"13864";"Medag";"MEDAG";NA;NA;1,98125051556826;2,0820712661357;NA;"up";"up"
"3678";"Col4a1";"COL4A1";4;1,47524140743194;1,66049925680184;1,28559679772313;"up";"up";"up"
"1977";"AB124611";"C19orf38";2;1,08980667987048;1,09311056041866;1,09766919818665;"up";"up";"up"
"15992";"Oit3";"OIT3";NA;-1,45968123640194;2,27839838660277;1,60182601238552;"down";"up";"up"
"2294";"Capn11";"CAPN11";NA;NA;2,42258565174394;1,38099982990519;NA;"up";"up"
"3970";"Csmd3";"CSMD3";NA;NA;-1,3326123246807;-1,11767981948181;NA;"down";"down"
"21627";"Shc3";"SHC3";NA;NA;NA;1,98465678193759;NA;NA;"up"
"1689";"Bgn";"BGN";NA;2,15279229145793;1,77430349238886;1,52906763570451;"up";"up";"up"
"10448";"Ighv5-12";"IGHV3-38";NA;NA;NA;1,47370471159683;NA;NA;"up"
"24083";"Tmem158";"TMEM158";6;2,04642935509628;1,57323571613377;1,26076888226338;"up";"up";"up"
"10607";"Ighv12-3";"IGHV4-28";NA;NA;1,55174039919438;1,56113241337457;NA;"up";"up"
"24057";"Tmem132a";"TMEM132A";2;1,69298487722855;1,28647665936106;1,21157366613847;"up";"up";"up"
"23183";"Stx11";"STX11";2;1,46720456265777;1,14182595674513;1,21864812948848;"up";"up";"up"
"17577";"Pdzk1ip1";"PDZK1IP1";7;2,18251526543929;2,08611830208451;1,21647786327711;"up";"up";"up"
"21733";"Six4";"SIX4";NA;NA;1,54492129682408;1,38262832121809;NA;"up";"up"
"208";"Acsl4";"ACSL4";2;1,05736605422271;1,06214470073933;1,15666731943203;"up";"up";"up"
"2633";"Ccno";"CCNO";NA;NA;2,29719538775956;1,3584625656274;NA;"up";"up"
"18200";"Popdc3";"POPDC3";NA;NA;NA;2,55190693619214;NA;NA;"up"
"6506";"Fibin";"FIBIN";7;NA;2,07389828424132;1,58748340810408;NA;"up";"up"
"13241";"Lrriq4";"LRRIQ4";NA;-1,06098155676269;3,46473155516311;2,02380289656129;"down";"up";"up"
"7509";"Grin2d";"GRIN2D";6;NA;2,45076508153143;1,25653760342465;NA;"up";"up"
"22415";"Snx10";"SNX10";2;1,28700216929501;NA;1,18720865894114;"up";NA;"up"
"9408";"Igf2bp1";"IGF2BP1";NA;NA;NA;-1,20737990792544;NA;NA;"down"
"17115";"Oscar";"OSCAR";NA;NA;NA;1,14984429263999;NA;NA;"up"
"15116";"Naaladl1";"NAALADL1";7;-2,6304799441683;-1,76031582999237;-1,10738979079306;"down";"down";"down"
"6384";"Fcer1g";"FCER1G";2;NA;NA;1,27353838357084;NA;NA;"up"
"10684";"Ighv12-3";"IGHV6-1";NA;NA;1,84030864873409;1,46573040641482;NA;"up";"up"
"2115";"C5ar1";"C5AR1";2;1,18349927359641;1,30752030461083;1,19980711225045;"up";"up";"up"
"15082";"Myrfl";"MYRFL";NA;NA;NA;-1,63534519265659;NA;NA;"down"
"165";"Ackr4";"ACKR4";NA;NA;2,21746876267735;1,66017934103649;NA;"up";"up"
"23960";"Tlr2";"TLR2";2;1,0885578500555;NA;1,23928889080054;"up";NA;"up"
"25950";"Vwf";"VWF";6;1,28012004251054;1,4185533944655;1,02359447117975;"up";"up";"up"
"13390";"Mafa";"MAFA";NA;NA;-2,43273713090038;-1,0863488588432;NA;"down";"down"
"4451";"Dapp1";"DAPP1";NA;2,22981170958504;1,50570200841634;1,03023470951348;"up";"up";"up"
"23392";"Tacstd2";"TACSTD2";2;NA;2,34000462589778;1,24990981151744;NA;"up";"up"
"17826";"Pim2";"PIM2";NA;1,99564808940569;1,6373156420604;1,1562664780826;"up";"up";"up"
"22449";"Socs1";"SOCS1";2;2,77162370415346;1,59817602397821;1,29221824841375;"up";"up";"up"
"22382";"Snph";"SNPH";7;1,37469599791562;1,75563810687247;1,11688725946745;"up";"up";"up"
"778";"Angpt2";"ANGPT2";6;NA;1,63620388701802;1,16588049583015;NA;"up";"up"
"23214";"Sucnr1";"SUCNR1";NA;NA;1,00628308411013;1,07775527951087;NA;"up";"up"
"22078";"Slc4a11";"SLC4A11";2;NA;2,04135746857805;1,12285888030512;NA;"up";"up"
"9436";"Ighg";"IGHG2";NA;NA;NA;1,82456665922237;NA;NA;"up"
"5292";"Draxin";"DRAXIN";2;NA;NA;1,23247373235262;NA;NA;"up"
"3689";"Col6a3";"COL6A3";7;1,10069315004187;1,71278119236487;1,23297399982502;"up";"up";"up"
"11213";"Igsf6";"IGSF6";2;NA;NA;1,05504974654653;NA;NA;"up"
"9417";"Igfbp5";"IGFBP5";NA;1,5166472289821;2,00785116877787;1,35898720606025;"up";"up";"up"
"3873";"Creb5";"CREB5";NA;NA;NA;1,26793538123469;NA;NA;"up"
"11812";"Khdrbs2";"KHDRBS2";NA;-1,34976829766669;NA;-1,26764457772555;"down";NA;"down"
"13581";"Mak";"MAK";NA;NA;2,2291914369368;1,87982005704409;NA;"up";"up"
"7484";"Greb1l";"GREB1L";6;NA;NA;-1,19892973353427;NA;NA;"down"
"5345";"Duoxa1";"DUOXA1";2;3,89101138697377;2,19636264932859;1,37841813868004;"up";"up";"up"
"22739";"Spp1";"SPP1";2;NA;2,07052723810868;1,64091773005267;NA;"up";"up"
"13363";"Lzts1";"LZTS1";NA;NA;NA;1,17702762428985;NA;NA;"up"
"21083";"S100a3";"S100A3";NA;NA;1,74090257475498;1,45465804076364;NA;"up";"up"
"9038";"Hspb3";"HSPB3";NA;NA;NA;-1,8869189498095;NA;NA;"down"
"17364";"Pcdh17";"PCDH17";7;1,49168165648073;1,25354939019073;1,09697998626729;"up";"up";"up"
"21111";"Sacs";"SACS";NA;NA;NA;1,60049700923164;NA;NA;"up"
"22727";"Spns2";"SPNS2";NA;2,05199462551119;2,14124321928687;1,02806377956546;"up";"up";"up"
"8966";"Hs3st6";"HS3ST6";NA;NA;-3,9209263939937;NA;NA;"down";NA
"8936";"Hp";"HPR";2;NA;4,16306098531304;NA;NA;"up";NA
"1553";"Bace2";"BACE2";6;1,55688607155686;1,66569775140671;NA;"up";"up";NA
"1050";"Aqp5";"AQP5";NA;NA;5,81855195365855;NA;NA;"up";NA
"7234";"Gmpr";"GMPR";7;1,2938322764926;1,4833044443378;NA;"up";"up";NA
"27252";"Zfp385c";"ZNF385C";NA;NA;-1,47158117596099;NA;NA;"down";NA
"21606";"Sh3gl2";"SH3GL2";6;NA;-1,861982436746;NA;NA;"down";NA
"17814";"Pik3r3";"PIK3R3";NA;NA;1,32433601497243;NA;NA;"up";NA
"2785";"Cdc25b";"CDC25B";1;1,43529381152809;1,42019580343195;NA;"up";"up";NA
"7461";"Gpt2";"GPT2";6;NA;1,17935628997175;NA;NA;"up";NA
"1241";"Art1";"ART1";NA;NA;-3,42226581307104;NA;NA;"down";NA
"25118";"Ttr";"TTR";6;NA;-1,97384685648283;NA;NA;"down";NA
"6326";"Fbxo16";"FBXO16";NA;1,26143908978853;1,17183936465662;NA;"up";"up";NA
"13110";"Lpcat1";"LPCAT1";3;2,10677362257399;1,64987348939045;NA;"up";"up";NA
"390";"Adm2";"ADM2";2;1,18405271180258;1,19671774154121;NA;"up";"up";NA
"13798";"Mcoln3";"MCOLN3";NA;NA;-1,27931994546018;NA;NA;"down";NA
"2367";"Catsperb";"CATSPERB";NA;2,17154834923793;1,64236719940434;NA;"up";"up";NA
"25467";"Unc13d";"UNC13D";3;1,590626400947;1,55501573710289;NA;"up";"up";NA
"1243";"Art3";"ART3";7;1,43468601825794;2,26736879058069;NA;"up";"up";NA
"11878";"Kif5c";"KIF5C";NA;NA;-2,02911732715854;NA;NA;"down";NA
"13137";"Lrg1";"LRG1";2;1,72336649713023;1,43816970565618;NA;"up";"up";NA
"17144";"Otub2";"OTUB2";NA;NA;1,18363451557447;NA;NA;"up";NA
"24478";"Tprg1";"TPRG1";NA;NA;1,70887519103193;NA;NA;"up";NA
"14579";"Mrap2";"MRAP2";NA;NA;1,37082028189296;NA;NA;"up";NA
"882";"Anxa10";"ANXA10";NA;NA;4,16020572641711;NA;NA;"up";NA
"2180";"Car9";"CA9";NA;NA;2,37492075193887;NA;NA;"up";NA
"2839";"Cdh22";"CDH22";NA;NA;-1,82909716735289;NA;NA;"down";NA
"21861";"Slc22a4";"SLC22A4";NA;-1,72455332496038;-1,58258516330188;NA;"down";"down";NA
"24464";"Tpk1";"TPK1";NA;1,28138188813528;1,34577824604979;NA;"up";"up";NA
"2354";"Casr";"CASR";NA;NA;-1,65114732906384;NA;NA;"down";NA
"21797";"Slc16a14";"SLC16A14";NA;NA;1,57499130919234;NA;NA;"up";NA
"14677";"Mroh6";"MROH6";NA;NA;1,5277150920495;NA;NA;"up";NA
"5343";"Duox1";"DUOX1";2;NA;2,03781745583246;NA;NA;"up";NA
"24285";"Tmprss3";"TMPRSS3";NA;NA;1,56812162922975;NA;NA;"up";NA
"5190";"Dnase1";"DNASE1";NA;NA;-1,19216489413698;NA;NA;"down";NA
"21516";"Sez6";"SEZ6";6;NA;-1,49296631223283;NA;NA;"down";NA
"20412";"Reg4";"REG4";7;2,18776512938145;3,24681471237484;NA;"up";"up";NA
"4403";"Cyp4x1";"CYP4X1";7;1,55504613983844;1,51541689907026;NA;"up";"up";NA
"5790";"Ephb1";"EPHB1";NA;NA;2,57282627727826;NA;NA;"up";NA
"23974";"Tm4sf1";"TM4SF1";7;1,15070772918832;1,67991799701809;NA;"up";"up";NA
"5798";"Ephx4";"EPHX4";7;NA;1,81581304250851;NA;NA;"up";NA
"2391";"Cbln2";"CBLN2";7;NA;-1,67861154638695;NA;NA;"down";NA
"998";"Apol10a";"APOL2";NA;1,38862356537804;1,3283991851212;NA;"up";"up";NA
"2339";"Casp1";"CASP1";2;2,06780668947855;1,37396913937817;NA;"up";"up";NA
"11670";"Kcnc1";"KCNC1";NA;NA;-1,49049740161893;NA;NA;"down";NA
"22174";"Slco4a1";"SLCO4A1";2;1,24593264082535;1,48770536297748;NA;"up";"up";NA
"23803";"Tg";"TG";NA;1,91659580122832;1,49098498169104;NA;"up";"up";NA
"817";"Ankrd22";"ANKRD22";2;1,65590796067528;1,51820184583072;NA;"up";"up";NA
"2929";"Ceacam19";"CEACAM19";NA;NA;-1,07997817446499;NA;NA;"down";NA
"1676";"Bex1";"BEX1";7;NA;-1,56352950136011;NA;NA;"down";NA
"21381";"Semg1";"SEMG1";NA;NA;2,8242199512707;NA;NA;"up";NA
"3302";"Chst13";"CHST13";1;NA;-1,52632215494361;NA;NA;"down";NA
"313";"Adamts9";"ADAMTS9";NA;1,33719098360472;1,47009860730681;NA;"up";"up";NA
"3881";"Creld2";"CRELD2";2;1,41895879323554;1,14840415947401;NA;"up";"up";NA
"2927";"Ceacam16";"CEACAM16";NA;NA;-1,95699791619212;NA;NA;"down";NA
"2676";"Cd164l2";"CD164L2";7;NA;2,20794913893813;NA;NA;"up";NA
"20180";"Ralyl";"RALYL";NA;NA;-2,35315403874615;NA;NA;"down";NA
"21471";"Serpinb8";"SERPINB8";NA;NA;1,06616246100014;NA;NA;"up";NA
"5319";"Dsg3";"DSG3";NA;NA;3,41348940503516;NA;NA;"up";NA
"5263";"Dpp6";"DPP6";7;NA;-1,62459609619458;NA;NA;"down";NA
"5993";"F2rl2";"F2RL2";NA;NA;2,13725547047;NA;NA;"up";NA
"3925";"Cryba2";"CRYBA2";NA;NA;-1,6234225536027;NA;NA;"down";NA
"24804";"Trim29";"TRIM29";3;2,58575452492804;2,56178744204579;NA;"up";"up";NA
"13782";"Mcidas";"MCIDAS";NA;NA;2,69503119329791;NA;NA;"up";NA
"957";"Apip";"APIP";NA;1,28024938095096;1,2145032876883;NA;"up";"up";NA
"12722";"Lair1";"LAIR2";1;NA;2,72058781520434;NA;NA;"up";NA
"24885";"Trim7";"TRIM7";NA;NA;1,82416668433241;NA;NA;"up";NA
"25942";"Vwa5b1";"VWA5B1";7;NA;-2,03479479430806;NA;NA;"down";NA
"6194";"Fam83d";"FAM83D";NA;NA;1,0938909618509;NA;NA;"up";NA
"17308";"Parp9";"PARP9";1;1,38429810504139;1,18544953898585;NA;"up";"up";NA
"21464";"Serpinb5";"SERPINB5";3;2,05826215453201;3,03860755659876;NA;"up";"up";NA
"24967";"Trpm3";"TRPM3";NA;NA;-1,35010414044443;NA;NA;"down";NA
"881";"Anxa1";"ANXA1";3;1,16460833283707;1,94419636212354;NA;"up";"up";NA
"6573";"Fmo3";"FMO3";NA;1,34691559748914;2,59079570149077;NA;"up";"up";NA
"20229";"Rasal1";"RASAL1";3;NA;1,0622523729621;NA;NA;"up";NA
"2320";"Card6";"CARD6";NA;NA;1,45445052626801;NA;NA;"up";NA
"14467";"Mmp24";"MMP24";NA;NA;-1,26733987351411;NA;NA;"down";NA
"10635";"Ighv12-3";"IGHV4-34";NA;NA;2,62127220135807;NA;NA;"up";NA
"11375";"Insig1";"INSIG1";NA;NA;1,16827808920327;NA;NA;"up";NA
"17468";"Pcsk1n";"PCSK1N";6;NA;-1,78795871908589;NA;NA;"down";NA
"23203";"Stxbp5l";"STXBP5L";6;NA;-1,4644376479652;NA;NA;"down";NA
"17907";"Pla2g4d";"PLA2G4D";2;NA;1,63617244598738;NA;NA;"up";NA
"21220";"Scgn";"SCGN";6;NA;-1,41920712748865;NA;NA;"down";NA
"11683";"Kcng1";"KCNG1";7;-1,22368581738171;-1,39101254942798;NA;"down";"down";NA
"20636";"Ear1";"RNASE2";NA;-1,80263190146407;2,46765410849067;NA;"down";"up";NA
"20588";"Rims4";"RIMS4";7;-2,4428920672959;-2,49066123260124;NA;"down";"down";NA
"26130";"Xkr9";"XKR9";2;1,44512093943156;2,08032650298615;NA;"up";"up";NA
"8927";"Hpca";"HPCA";NA;NA;-1,19910364374203;NA;NA;"down";NA
"5113";"Dnaaf3";"DNAAF3";NA;NA;1,71961512975922;NA;NA;"up";NA
"13233";"Lrrc8e";"LRRC8E";NA;NA;1,11749932624062;NA;NA;"up";NA
"5311";"Dscaml1";"DSCAML1";NA;NA;-1,49554904530727;NA;NA;"down";NA
"22029";"Slc38a5";"SLC38A5";NA;1,25039167922134;1,12009842506433;NA;"up";"up";NA
"466";"Agpat4";"AGPAT4";NA;1,25849929241868;1,49312977456268;NA;"up";"up";NA
"9430";"Ighg";"IGHG1";NA;NA;3,36303465220352;NA;NA;"up";NA
"2799";"Cdc42ep2";"CDC42EP2";3;NA;1,30781973966442;NA;NA;"up";NA
"2844";"Cdh4";"CDH4";NA;NA;-1,36123986372689;NA;NA;"down";NA
"12018";"Klk11";"KLK11";NA;NA;1,82047512323905;NA;NA;"up";NA
"4434";"Dact2";"DACT2";6;-1,84177228054874;-1,65945153730165;NA;"down";"down";NA
"6355";"Fbxo6";"FBXO6";2;1,55305182430838;1,07125812042781;NA;"up";"up";NA
"24882";"Trim69";"TRIM69";NA;NA;1,08901541961891;NA;NA;"up";NA
"15250";"Ncoa7";"NCOA7";2;1,36867486888609;1,34399261618051;NA;"up";"up";NA
"22805";"Sqle";"SQLE";NA;NA;1,1241795429231;NA;NA;"up";NA
"2058";"C2cd4b";"C2CD4B";3;2,78701841290948;1,83567005236035;NA;"up";"up";NA
"17869";"Pkd1l3";"PKD1L3";NA;NA;1,62724926017623;NA;NA;"up";NA
"13249";"Lrrtm1";"LRRTM1";7;NA;-1,36858657621669;NA;NA;"down";NA
"23346";"Syt17";"SYT17";6;-1,27516964627953;-1,01999583679269;NA;"down";"down";NA
"15602";"Nol4";"NOL4";NA;NA;-1,51122135155867;NA;NA;"down";NA
"6439";"Fev";"FEV";6;NA;-1,43136026284216;NA;NA;"down";NA
"12019";"Klk12";"KLK12";NA;NA;2,35162216570553;NA;NA;"up";NA
"2587";"Ccl26";"CCL26";NA;NA;1,57869253160566;NA;NA;"up";NA
"13085";"Lmx1a";"LMX1A";NA;NA;-1,38159102949037;NA;NA;"down";NA
"19976";"Pycr1";"PYCR1";NA;NA;1,00573977407141;NA;NA;"up";NA
